latitude,longitude
42.051473405433974,-87.6817752407988
42.05101247383822,-87.68179160978931
42.0505515600845,-87.68180694673607
42.05009067193699,-87.68182109674815
42.04962982233656,-87.68183382792004
42.0491690368263,-87.68184474074427
42.04870839022587,-87.68185288195225
42.052088,-87.681752
42.05162705232573,-87.68176957538554
42.05039792736213,-87.68181180466354
42.051473405433974,-87.6817752407988
42.05116611601463,-87.68178626191275
42.05101247383822,-87.68179160978931
42.050705195613155,-87.68180195751559
42.0505515600845,-87.68180694673607
42.05024429782784,-87.68181652409652
42.05009067193699,-87.68182109674815
42.05544659998419,-87.6771808747356
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.056333782815514,-87.67714552950622
42.05722091032286,-87.67711493505875
42.05722091032286,-87.67711493505875
42.058107884458416,-87.6770912569714
42.058107884458416,-87.6770912569714
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.052203453519105,-87.68154705498745
42.0542076794357,-87.67728597189412
42.05227022922644,-87.68157934132105
42.05225051420565,-87.68160655739074
42.0542076794357,-87.67728597189412
42.05226509411552,-87.68157881933831
42.05226402758554,-87.68159835259264
42.052409369537656,-87.68140272245526
42.052409369537656,-87.68140272245526
42.052409369537656,-87.68140272245526
42.05231503121746,-87.68161344350099
42.0542076794357,-87.67728597189412
42.0542076794357,-87.67728597189412
42.05231503121746,-87.68161344350099
42.05231503121746,-87.68161344350099
42.05233053773833,-87.68155384816944
42.05227516441614,-87.68157070876723
42.05544659998419,-87.6771808747356
42.0542076794357,-87.67728597189412
42.05229255249711,-87.68162578708977
42.05227781550196,-87.68160267107785
42.0542076794357,-87.67728597189412
42.05230149675973,-87.68162337794172
42.0542076794357,-87.67728597189412
42.05230149675973,-87.68162337794172
42.052243347961856,-87.68157358016087
42.052243347961856,-87.68157358016087
42.0542076794357,-87.67728597189412
42.05225992953802,-87.68157742067824
42.052320889618194,-87.68162012670916
42.05544659998419,-87.6771808747356
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.05722091032286,-87.67711493505875
42.058107884458416,-87.6770912569714
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05544659998419,-87.6771808747356
42.058107884458416,-87.6770912569714
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.0542076794357,-87.67728597189412
42.052303424770216,-87.6815304601124
42.05227025158653,-87.68155619164682
42.05227025158653,-87.68155619164682
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.0542076794357,-87.67728597189412
42.05223334911278,-87.6815441559652
42.052291211758224,-87.68161947114706
42.052291211758224,-87.68161947114706
42.052241476481065,-87.68156104205079
42.05227048853197,-87.68153139825674
42.052295196728544,-87.68152425584071
42.05234721772564,-87.68150104217946
42.05234721772564,-87.68150104217946
42.05234721772564,-87.68150104217946
42.05234721772564,-87.68150104217946
42.05234721772564,-87.68150104217946
42.05234721772564,-87.68150104217946
42.0542076794357,-87.67728597189412
42.05234834529183,-87.68163629129381
42.05234834529183,-87.68163629129381
42.0542076794357,-87.67728597189412
42.052289354821795,-87.68160346387837
42.051934349734346,-87.68175795196491
42.051934349734346,-87.68175795196491
42.051473405433974,-87.6817752407988
42.051473405433974,-87.6817752407988
42.05101247383822,-87.68179160978931
42.05101247383822,-87.68179160978931
42.0505515600845,-87.68180694673607
42.0505515600845,-87.68180694673607
42.05009067193699,-87.68182109674815
42.05009067193699,-87.68182109674815
42.04962982233656,-87.68183382792004
42.04962982233656,-87.68183382792004
42.0491690368263,-87.68184474074427
42.0491690368263,-87.68184474074427
42.04870839022587,-87.68185288195225
42.04870839022587,-87.68185288195225
42.052088,-87.681752
42.052088,-87.681752
42.051934349734346,-87.68175795196491
42.052088,-87.681752
42.052088,-87.681752
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.051934349734346,-87.68175795196491
42.05162705232573,-87.68176957538554
42.051473405433974,-87.6817752407988
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05101247383822,-87.68179160978931
42.0542076794357,-87.67728597189412
42.05231763367201,-87.68159038773337
42.052265930277656,-87.68156827627561
42.051934349734346,-87.68175795196491
42.051934349734346,-87.68175795196491
42.051934349734346,-87.68175795196491
42.051934349734346,-87.68175795196491
42.051473405433974,-87.6817752407988
42.051473405433974,-87.6817752407988
42.051473405433974,-87.6817752407988
42.051473405433974,-87.6817752407988
42.05101247383822,-87.68179160978931
42.05101247383822,-87.68179160978931
42.05101247383822,-87.68179160978931
42.05101247383822,-87.68179160978931
42.0505515600845,-87.68180694673607
42.0505515600845,-87.68180694673607
42.0505515600845,-87.68180694673607
42.0505515600845,-87.68180694673607
42.05009067193699,-87.68182109674815
42.05009067193699,-87.68182109674815
42.05009067193699,-87.68182109674815
42.05009067193699,-87.68182109674815
42.04962982233656,-87.68183382792004
42.04962982233656,-87.68183382792004
42.04962982233656,-87.68183382792004
42.04962982233656,-87.68183382792004
42.0491690368263,-87.68184474074427
42.0491690368263,-87.68184474074427
42.0491690368263,-87.68184474074427
42.0491690368263,-87.68184474074427
42.04870839022587,-87.68185288195225
42.04870839022587,-87.68185288195225
42.04870839022587,-87.68185288195225
42.04870839022587,-87.68185288195225
42.051934349734346,-87.68175795196491
42.048555,-87.681854
42.048555,-87.681854
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.0542076794357,-87.67728597189412
42.052293715816056,-87.68160850448353
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.052251476897595,-87.68155728725374
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.0542076794357,-87.67728597189412
42.05228315367871,-87.68160006141431
42.052291331153526,-87.6815987283749
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052291331153526,-87.6815987283749
42.052322843789476,-87.68160147496386
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.050705195613155,-87.68180195751559
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.05024429782784,-87.68181652409652
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04978343342133,-87.68182976128539
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04932262222368,-87.68184134306476
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.04886191259754,-87.68185060035762
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05162705232573,-87.68176957538554
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.05116611601463,-87.68178626191275
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.05722091032286,-87.67711493505875
42.058107884458416,-87.6770912569714
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.056333782815514,-87.67714552950622
42.05544659998419,-87.6771808747356
42.05722091032286,-87.67711493505875
42.058107884458416,-87.6770912569714
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05544659998419,-87.6771808747356
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.05544659998419,-87.6771808747356
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.056333782815514,-87.67714552950622
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.05722091032286,-87.67711493505875
42.05722091032286,-87.67711493505875
42.058107884458416,-87.6770912569714
42.058107884458416,-87.6770912569714
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.05544659998419,-87.6771808747356
42.055003,-87.6772
42.05544659998419,-87.6771808747356
42.055003,-87.6772
42.05544659998419,-87.6771808747356
42.05544659998419,-87.6771808747356
42.05589019542384,-87.67716268368777
42.056333782815514,-87.67714552950622
42.056333782815514,-87.67714552950622
42.056777357079895,-87.67712954886363
42.05722091032286,-87.67711493505875
42.05722091032286,-87.67711493505875
42.05766442889947,-87.67710198817572
42.058107884458416,-87.6770912569714
42.058107884458416,-87.6770912569714
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.05544659998419,-87.6771808747356
42.058107884458416,-87.6770912569714
42.058107884458416,-87.6770912569714
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.05722091032286,-87.67711493505875
42.058107884458416,-87.6770912569714
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05544659998419,-87.6771808747356
42.05722091032286,-87.67711493505875
42.05722091032286,-87.67711493505875
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.05722091032286,-87.67711493505875
42.058107884458416,-87.6770912569714
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.0542076794357,-87.67728597189412
42.05221768702656,-87.68154153167124
42.05227702784536,-87.68156536703569
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.05544659998419,-87.6771808747356
42.05544659998419,-87.6771808747356
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.05101247383822,-87.68179160978931
42.051934349734346,-87.68175795196491
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.05231603704584,-87.681388808496
42.05231603704584,-87.681388808496
42.05231603704584,-87.681388808496
42.05231603704584,-87.681388808496
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.05544659998419,-87.6771808747356
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.056333782815514,-87.67714552950622
42.05722091032286,-87.67711493505875
42.05722091032286,-87.67711493505875
42.058107884458416,-87.6770912569714
42.058107884458416,-87.6770912569714
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.051934349734346,-87.68175795196491
42.051934349734346,-87.68175795196491
42.051473405433974,-87.6817752407988
42.051473405433974,-87.6817752407988
42.05101247383822,-87.68179160978931
42.05101247383822,-87.68179160978931
42.0505515600845,-87.68180694673607
42.0505515600845,-87.68180694673607
42.05009067193699,-87.68182109674815
42.05009067193699,-87.68182109674815
42.04962982233656,-87.68183382792004
42.04962982233656,-87.68183382792004
42.0491690368263,-87.68184474074427
42.0491690368263,-87.68184474074427
42.04870839022587,-87.68185288195225
42.04870839022587,-87.68185288195225
42.051934349734346,-87.68175795196491
42.048554931557234,-87.68185438267798
42.048554931557234,-87.68185438267798
42.052088,-87.681752
42.052088,-87.681752
42.052088,-87.681752
42.05544659998419,-87.6771808747356
42.05544659998419,-87.6771808747356
42.05544659998419,-87.6771808747356
42.056333782815514,-87.67714552950622
42.056333782815514,-87.67714552950622
42.056333782815514,-87.67714552950622
42.05722091032286,-87.67711493505875
42.05722091032286,-87.67711493505875
42.05722091032286,-87.67711493505875
42.058107884458416,-87.6770912569714
42.058107884458416,-87.6770912569714
42.058107884458416,-87.6770912569714
42.055003,-87.6772
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.051934349734346,-87.68175795196491
42.05101247383822,-87.68179160978931
42.055003,-87.6772
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.055003,-87.6772
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.05589019542384,-87.67716268368777
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.056777357079895,-87.67712954886363
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.05766442889947,-87.67710198817572
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.058551188250476,-87.67708419971088
42.055003,-87.6772
42.055003,-87.6772
42.055003,-87.6772
